heliost_number,n.s,azimut_angle,x,y,power,net_power
5,0.955407,66.0375,4.5,-2,830.674,830.674
6,0.955407,66.0375,-4.5,-2,830.674,1661.35
7,0.951497,71.5651,6,-2,827.275,2488.62
8,0.951497,71.5651,-6,-2,827.275,3315.9
9,0.946747,75.0686,7.5,-2,823.144,4139.04
10,0.946747,75.0686,-7.5,-2,823.144,4962.19
11,0.94132,77.4712,9,-2,818.427,5780.61
12,0.94132,77.4712,-9,-2,818.427,6599.04
13,0.935384,79.2157,10.5,-2,813.265,7412.3
14,0.935384,79.2157,-10.5,-2,813.265,8225.57
15,0.929093,80.5377,12,-2,807.796,9033.37
16,0.929093,80.5377,-12,-2,807.796,9841.16
17,0.922586,81.573,13.5,-2,802.138,10643.3
18,0.922586,81.573,-13.5,-2,802.138,11445.4
19,0.915981,82.4054,15,-2,796.396,12241.8
20,0.915981,82.4054,-15,-2,796.396,13038.2
21,0.909375,83.0888,16.5,-2,790.652,13828.9
22,0.909375,83.0888,-16.5,-2,790.652,14619.5
23,0.902844,83.6598,18,-2,784.974,15404.5
24,0.902844,83.6598,-18,-2,784.974,16189.5
25,0.896447,84.144,19.5,-2,779.411,16968.9
26,0.896447,84.144,-19.5,-2,779.411,17748.3
27,0.890224,84.5597,21,-2,774.001,18522.3
28,0.890224,84.5597,-21,-2,774.001,19296.3
29,0.884206,84.9204,22.5,-2,768.769,20065.1
30,0.884206,84.9204,-22.5,-2,768.769,20833.8
31,0.878411,85.2364,24,-2,763.731,21597.6
32,0.878411,85.2364,-24,-2,763.731,22361.3
33,0.87285,85.5154,25.5,-2,758.895,23120.2
34,0.87285,85.5154,-25.5,-2,758.895,23879.1
35,0.867527,85.7636,27,-2,754.267,24633.4
36,0.867527,85.7636,-27,-2,754.267,25387.6
37,0.862441,85.9858,28.5,-2,749.845,26137.5
38,0.862441,85.9858,-28.5,-2,749.845,26887.3
39,0.857589,86.1859,30,-2,745.627,27633
40,0.857589,86.1859,-30,-2,745.627,28378.6
41,0.852964,86.3671,31.5,-2,741.605,29120.2
42,0.852964,86.3671,-31.5,-2,741.605,29861.8
43,0.848558,86.5318,33,-2,737.775,30599.6
44,0.848558,86.5318,-33,-2,737.775,31337.3
45,0.844363,86.6822,34.5,-2,734.127,32071.5
46,0.844363,86.6822,-34.5,-2,734.127,32805.6
47,0.840368,86.8202,36,-2,730.654,33536.3
48,0.840368,86.8202,-36,-2,730.654,34266.9
49,0.836565,86.9471,37.5,-2,727.347,34994.3
50,0.836565,86.9471,-37.5,-2,727.347,35721.6
51,0.832942,87.0643,39,-2,724.198,36445.8
52,0.832942,87.0643,-39,-2,724.198,37170
53,0.829491,87.1729,40.5,-2,721.197,37891.2
54,0.829491,87.1729,-40.5,-2,721.197,38612.4
55,0.826202,87.2737,42,-2,718.337,39330.7
56,0.826202,87.2737,-42,-2,718.337,40049.1
57,0.823065,87.3676,43.5,-2,715.61,40764.7
58,0.823065,87.3676,-43.5,-2,715.61,41480.3
59,0.820073,87.4552,45,-2,713.009,42193.3
60,0.820073,87.4552,-45,-2,713.009,42906.3
61,0.817217,87.5372,46.5,-2,710.525,43616.8
62,0.817217,87.5372,-46.5,-2,710.525,44327.3
63,0.814488,87.6141,48,-2,708.153,45035.5
64,0.814488,87.6141,-48,-2,708.153,45743.7
65,0.811881,87.6863,49.5,-2,705.886,46449.5
66,0.811881,87.6863,-49.5,-2,705.886,47155.4
67,0.809387,87.7543,51,-2,703.717,47859.1
68,0.809387,87.7543,-51,-2,703.717,48562.9
69,0.807,87.8184,52.5,-2,701.642,49264.5
70,0.807,87.8184,-52.5,-2,701.642,49966.1
71,0.804714,87.8789,54,-2,699.655,50665.8
72,0.804714,87.8789,-54,-2,699.655,51365.5
73,0.802524,87.9362,55.5,-2,697.751,52063.2
74,0.802524,87.9362,-55.5,-2,697.751,52761
75,0.800424,87.9904,57,-2,695.925,53456.9
76,0.800424,87.9904,-57,-2,695.925,54152.8
77,0.798409,88.0419,58.5,-2,694.173,54847
78,0.798409,88.0419,-58.5,-2,694.173,55541.2
79,0.796474,88.0909,60,-2,692.491,56233.6
80,0.796474,88.0909,-60,-2,692.491,56926.1
81,0.794615,88.1374,61.5,-2,690.875,57617
82,0.794615,88.1374,-61.5,-2,690.875,58307.9
83,0.792828,88.1817,63,-2,689.321,58997.2
84,0.792828,88.1817,-63,-2,689.321,59686.5
85,0.79111,88.224,64.5,-2,687.827,60374.4
86,0.79111,88.224,-64.5,-2,687.827,61062.2
87,0.789455,88.2643,66,-2,686.388,61748.6
88,0.789455,88.2643,-66,-2,686.388,62435
89,0.787862,88.3028,67.5,-2,685.003,63120
90,0.787862,88.3028,-67.5,-2,685.003,63805
91,0.786326,88.3397,69,-2,683.668,64488.6
92,0.786326,88.3397,-69,-2,683.668,65172.3
93,0.784846,88.375,70.5,-2,682.38,65854.7
94,0.784846,88.375,-70.5,-2,682.38,66537.1
95,0.783417,88.4089,72,-2,681.139,67218.2
96,0.783417,88.4089,-72,-2,681.139,67899.3
97,0.782039,88.4413,73.5,-2,679.94,68579.3
98,0.782039,88.4413,-73.5,-2,679.94,69259.2
99,0.780707,88.4725,75,-2,678.783,69938
100,0.780707,88.4725,-75,-2,678.783,70616.8
104,0.967848,40.6013,3,-3.5,841.491,71458.3
105,0.967848,40.6013,-3,-3.5,841.491,72299.8
106,0.96489,52.125,4.5,-3.5,838.919,73138.7
107,0.96489,52.125,-4.5,-3.5,838.919,73977.6
108,0.960923,59.7436,6,-3.5,835.47,74813.1
109,0.960923,59.7436,-6,-3.5,835.47,75648.5
110,0.956097,64.9831,7.5,-3.5,831.274,76479.8
111,0.956097,64.9831,-7.5,-3.5,831.274,77311.1
112,0.950578,68.7495,9,-3.5,826.476,78137.6
113,0.950578,68.7495,-9,-3.5,826.476,78964
114,0.944531,71.5651,10.5,-3.5,821.218,79785.3
115,0.944531,71.5651,-10.5,-3.5,821.218,80606.5
116,0.938113,73.7398,12,-3.5,815.638,81422.1
117,0.938113,73.7398,-12,-3.5,815.638,82237.8
118,0.931465,75.4655,13.5,-3.5,809.858,83047.6
119,0.931465,75.4655,-13.5,-3.5,809.858,83857.5
120,0.924706,76.866,15,-3.5,803.982,84661.5
121,0.924706,76.866,-15,-3.5,803.982,85465.5
122,0.917936,78.0239,16.5,-3.5,798.096,86263.5
123,0.917936,78.0239,-16.5,-3.5,798.096,87061.6
124,0.911234,78.9965,18,-3.5,792.268,87853.9
125,0.911234,78.9965,-18,-3.5,792.268,88646.2
126,0.904659,79.8245,19.5,-3.5,786.551,89432.7
127,0.904659,79.8245,-19.5,-3.5,786.551,90219.3
128,0.898256,80.5377,21,-3.5,780.984,91000.3
129,0.898256,80.5377,-21,-3.5,780.984,91781.2
130,0.892055,81.1582,22.5,-3.5,775.594,92556.8
131,0.892055,81.1582,-22.5,-3.5,775.594,93332.4
132,0.886078,81.7029,24,-3.5,770.397,94102.8
133,0.886078,81.7029,-24,-3.5,770.397,94873.2
134,0.880336,82.1847,25.5,-3.5,765.404,95638.6
135,0.880336,82.1847,-25.5,-3.5,765.404,96404
136,0.874834,82.614,27,-3.5,760.62,97164.7
137,0.874834,82.614,-27,-3.5,760.62,97925.3
138,0.869572,82.9987,28.5,-3.5,756.045,98681.3
139,0.869572,82.9987,-28.5,-3.5,756.045,99437.4
140,0.864548,83.3456,30,-3.5,751.677,100189
141,0.864548,83.3456,-30,-3.5,751.677,100941
142,0.859755,83.6598,31.5,-3.5,747.51,101688
143,0.859755,83.6598,-31.5,-3.5,747.51,102436
144,0.855186,83.9458,33,-3.5,743.538,103179
145,0.855186,83.9458,-33,-3.5,743.538,103923
146,0.850832,84.2072,34.5,-3.5,739.752,104663
147,0.850832,84.2072,-34.5,-3.5,739.752,105402
148,0.846684,84.447,36,-3.5,736.146,106138
149,0.846684,84.447,-36,-3.5,736.146,106875
150,0.842732,84.6678,37.5,-3.5,732.709,107607
151,0.842732,84.6678,-37.5,-3.5,732.709,108340
152,0.838966,84.8718,39,-3.5,729.435,109069
153,0.838966,84.8718,-39,-3.5,729.435,109799
154,0.835376,85.0608,40.5,-3.5,726.314,110525
155,0.835376,85.0608,-40.5,-3.5,726.314,111252
156,0.831952,85.2364,42,-3.5,723.337,111975
157,0.831952,85.2364,-42,-3.5,723.337,112698
158,0.828687,85.3999,43.5,-3.5,720.498,113419
159,0.828687,85.3999,-43.5,-3.5,720.498,114139
160,0.82557,85.5526,45,-3.5,717.788,114857
161,0.82557,85.5526,-45,-3.5,717.788,115575
162,0.822593,85.6955,46.5,-3.5,715.2,116290
163,0.822593,85.6955,-46.5,-3.5,715.2,117005
164,0.819749,85.8296,48,-3.5,712.727,117718
165,0.819749,85.8296,-48,-3.5,712.727,118431
166,0.817029,85.9555,49.5,-3.5,710.362,119141
167,0.817029,85.9555,-49.5,-3.5,710.362,119851
168,0.814428,86.0741,51,-3.5,708.1,120559
169,0.814428,86.0741,-51,-3.5,708.1,121268
170,0.811937,86.1859,52.5,-3.5,705.935,121974
171,0.811937,86.1859,-52.5,-3.5,705.935,122679
172,0.809551,86.2916,54,-3.5,703.86,123383
173,0.809551,86.2916,-54,-3.5,703.86,124087
174,0.807264,86.3915,55.5,-3.5,701.872,124789
175,0.807264,86.3915,-55.5,-3.5,701.872,125491
176,0.805071,86.4863,57,-3.5,699.965,126191
177,0.805071,86.4863,-57,-3.5,699.965,126891
178,0.802965,86.5761,58.5,-3.5,698.135,127589
179,0.802965,86.5761,-58.5,-3.5,698.135,128287
180,0.800944,86.6615,60,-3.5,696.377,128984
181,0.800944,86.6615,-60,-3.5,696.377,129680
182,0.799001,86.7428,61.5,-3.5,694.688,130375
183,0.799001,86.7428,-61.5,-3.5,694.688,131069
184,0.797133,86.8202,63,-3.5,693.063,131762
185,0.797133,86.8202,-63,-3.5,693.063,132455
186,0.795335,86.894,64.5,-3.5,691.501,133147
187,0.795335,86.894,-64.5,-3.5,691.501,133838
188,0.793605,86.9644,66,-3.5,689.996,134528
189,0.793605,86.9644,-66,-3.5,689.996,135218
190,0.791938,87.0318,67.5,-3.5,688.547,135907
191,0.791938,87.0318,-67.5,-3.5,688.547,136595
192,0.790331,87.0962,69,-3.5,687.15,137283
193,0.790331,87.0962,-69,-3.5,687.15,137970
194,0.788782,87.1579,70.5,-3.5,685.803,138656
195,0.788782,87.1579,-70.5,-3.5,685.803,139341
196,0.787287,87.217,72,-3.5,684.503,140026
197,0.787287,87.217,-72,-3.5,684.503,140710
198,0.785844,87.2737,73.5,-3.5,683.249,141394
199,0.785844,87.2737,-73.5,-3.5,683.249,142077
200,0.78445,87.3281,75,-3.5,682.037,142759
201,0.78445,87.3281,-75,-3.5,682.037,143441
207,0.972956,41.9872,4.5,-5,845.932,144287
208,0.972956,41.9872,-4.5,-5,845.932,145133
209,0.968993,50.1944,6,-5,842.487,145975
210,0.968993,50.1944,-6,-5,842.487,146818
211,0.964164,56.3099,7.5,-5,838.288,147656
212,0.964164,56.3099,-7.5,-5,838.288,148494
213,0.958632,60.9454,9,-5,833.478,149328
214,0.958632,60.9454,-9,-5,833.478,150161
215,0.952558,64.5367,10.5,-5,828.197,150990
216,0.952558,64.5367,-10.5,-5,828.197,151818
217,0.946097,67.3801,12,-5,822.58,152640
218,0.946097,67.3801,-12,-5,822.58,153463
219,0.93939,69.6769,13.5,-5,816.749,154280
220,0.93939,69.6769,-13.5,-5,816.749,155096
221,0.932557,71.5651,15,-5,810.808,155907
222,0.932557,71.5651,-15,-5,810.808,156718
223,0.925699,73.1416,16.5,-5,804.845,157523
224,0.925699,73.1416,-16.5,-5,804.845,158328
225,0.918895,74.4759,18,-5,798.929,159127
226,0.918895,74.4759,-18,-5,798.929,159926
227,0.912207,75.6186,19.5,-5,793.114,160719
228,0.912207,75.6186,-19.5,-5,793.114,161512
229,0.905683,76.6075,21,-5,787.442,162299
230,0.905683,76.6075,-21,-5,787.442,163087
231,0.899354,77.4712,22.5,-5,781.939,163869
232,0.899354,77.4712,-22.5,-5,781.939,164650
233,0.893243,78.2317,24,-5,776.626,165427
234,0.893243,78.2317,-24,-5,776.626,166204
235,0.887364,78.9063,25.5,-5,771.514,166975
236,0.887364,78.9063,-25.5,-5,771.514,167747
237,0.881722,79.5085,27,-5,766.609,168513
238,0.881722,79.5085,-27,-5,766.609,169280
239,0.876321,80.0494,28.5,-5,761.913,170042
240,0.876321,80.0494,-28.5,-5,761.913,170804
241,0.871157,80.5377,30,-5,757.423,171561
242,0.871157,80.5377,-30,-5,757.423,172319
243,0.866225,80.9807,31.5,-5,753.135,173072
244,0.866225,80.9807,-31.5,-5,753.135,173825
245,0.861519,81.3844,33,-5,749.044,174574
246,0.861519,81.3844,-33,-5,749.044,175323
247,0.85703,81.7537,34.5,-5,745.141,176068
248,0.85703,81.7537,-34.5,-5,745.141,176813
249,0.852749,82.0928,36,-5,741.419,177555
250,0.852749,82.0928,-36,-5,741.419,178296
251,0.848668,82.4054,37.5,-5,737.87,179034
252,0.848668,82.4054,-37.5,-5,737.87,179772
253,0.844775,82.6942,39,-5,734.486,180506
254,0.844775,82.6942,-39,-5,734.486,181241
255,0.841062,82.9621,40.5,-5,731.257,181972
256,0.841062,82.9621,-40.5,-5,731.257,182703
257,0.837519,83.211,42,-5,728.177,183432
258,0.837519,83.211,-42,-5,728.177,184160
259,0.834136,83.4431,43.5,-5,725.236,184885
260,0.834136,83.4431,-43.5,-5,725.236,185610
261,0.830907,83.6598,45,-5,722.428,186333
262,0.830907,83.6598,-45,-5,722.428,187055
263,0.82782,83.8627,46.5,-5,719.745,187775
264,0.82782,83.8627,-46.5,-5,719.745,188495
265,0.82487,84.0531,48,-5,717.179,189212
266,0.82487,84.0531,-48,-5,717.179,189929
267,0.822047,84.2321,49.5,-5,714.725,190644
268,0.822047,84.2321,-49.5,-5,714.725,191358
269,0.819346,84.4007,51,-5,712.377,192071
270,0.819346,84.4007,-51,-5,712.377,192783
271,0.816759,84.5597,52.5,-5,710.127,193493
272,0.816759,84.5597,-52.5,-5,710.127,194203
273,0.81428,84.7099,54,-5,707.972,194911
274,0.81428,84.7099,-54,-5,707.972,195619
275,0.811902,84.8521,55.5,-5,705.905,196325
276,0.811902,84.8521,-55.5,-5,705.905,197031
277,0.809621,84.9869,57,-5,703.922,197735
278,0.809621,84.9869,-57,-5,703.922,198439
279,0.807431,85.1148,58.5,-5,702.018,199141
280,0.807431,85.1148,-58.5,-5,702.018,199843
281,0.805328,85.2364,60,-5,700.188,200543
282,0.805328,85.2364,-60,-5,700.188,201243
283,0.803305,85.352,61.5,-5,698.43,201942
284,0.803305,85.352,-61.5,-5,698.43,202640
285,0.80136,85.4622,63,-5,696.739,203337
286,0.80136,85.4622,-63,-5,696.739,204034
287,0.799488,85.5673,64.5,-5,695.111,204729
288,0.799488,85.5673,-64.5,-5,695.111,205424
289,0.797686,85.6677,66,-5,693.544,206117
290,0.797686,85.6677,-66,-5,693.544,206811
291,0.795949,85.7636,67.5,-5,692.034,207503
292,0.795949,85.7636,-67.5,-5,692.034,208195
293,0.794275,85.8554,69,-5,690.578,208886
294,0.794275,85.8554,-69,-5,690.578,209576
295,0.792659,85.9433,70.5,-5,689.174,210265
296,0.792659,85.9433,-70.5,-5,689.174,210955
297,0.791101,86.0275,72,-5,687.819,211642
298,0.791101,86.0275,-72,-5,687.819,212330
299,0.789596,86.1083,73.5,-5,686.51,213017
300,0.789596,86.1083,-73.5,-5,686.51,213703
301,0.788142,86.1859,75,-5,685.246,214388
302,0.788142,86.1859,-75,-5,685.246,215074
308,0.979628,34.6952,4.5,-6.5,851.733,215925
309,0.979628,34.6952,-4.5,-6.5,851.733,216777
310,0.975725,42.7094,6,-6.5,848.339,217626
311,0.975725,42.7094,-6,-6.5,848.339,218474
312,0.970959,49.0856,7.5,-6.5,844.196,219318
313,0.970959,49.0856,-7.5,-6.5,844.196,220162
314,0.965486,54.1623,9,-6.5,839.438,221002
315,0.965486,54.1623,-9,-6.5,839.438,221841
316,0.959463,58.2405,10.5,-6.5,834.2,222675
317,0.959463,58.2405,-10.5,-6.5,834.2,223510
318,0.953039,61.5571,12,-6.5,828.615,224338
319,0.953039,61.5571,-12,-6.5,828.615,225167
320,0.946352,64.29,13.5,-6.5,822.801,225990
321,0.946352,64.29,-13.5,-6.5,822.801,226812
322,0.939521,66.5713,15,-6.5,816.862,227629
323,0.939521,66.5713,-15,-6.5,816.862,228446
324,0.932647,68.4986,16.5,-6.5,810.885,229257
325,0.932647,68.4986,-16.5,-6.5,810.885,230068
326,0.925809,70.1448,18,-6.5,804.941,230873
327,0.925809,70.1448,-18,-6.5,804.941,231678
328,0.919073,71.565,19.5,-6.5,799.084,232477
329,0.919073,71.565,-19.5,-6.5,799.084,233276
330,0.912485,72.8015,21,-6.5,793.356,234069
331,0.912485,72.8015,-21,-6.5,793.356,234863
332,0.906082,73.8866,22.5,-6.5,787.789,235650
333,0.906082,73.8866,-22.5,-6.5,787.789,236438
334,0.899887,74.8459,24,-6.5,782.402,237221
335,0.899887,74.8459,-24,-6.5,782.402,238003
336,0.893915,75.6997,25.5,-6.5,777.21,238780
337,0.893915,75.6997,-25.5,-6.5,777.21,239557
338,0.888174,76.4641,27,-6.5,772.219,240330
339,0.888174,76.4641,-27,-6.5,772.219,241102
340,0.882669,77.1523,28.5,-6.5,767.433,241869
341,0.882669,77.1523,-28.5,-6.5,767.433,242637
342,0.877398,77.7749,30,-6.5,762.85,243400
343,0.877398,77.7749,-30,-6.5,762.85,244162
344,0.872357,78.3407,31.5,-6.5,758.467,244921
345,0.872357,78.3407,-31.5,-6.5,758.467,245679
346,0.867541,78.8571,33,-6.5,754.279,246434
347,0.867541,78.8571,-33,-6.5,754.279,247188
348,0.862941,79.3302,34.5,-6.5,750.28,247938
349,0.862941,79.3302,-34.5,-6.5,750.28,248688
350,0.85855,79.7652,36,-6.5,746.462,249435
351,0.85855,79.7652,-36,-6.5,746.462,250181
352,0.854359,80.1664,37.5,-6.5,742.818,250924
353,0.854359,80.1664,-37.5,-6.5,742.818,251667
354,0.850358,80.5377,39,-6.5,739.339,252406
355,0.850358,80.5377,-39,-6.5,739.339,253146
356,0.846538,80.8821,40.5,-6.5,736.018,253882
357,0.846538,80.8821,-40.5,-6.5,736.018,254618
358,0.84289,81.2026,42,-6.5,732.846,255351
359,0.84289,81.2026,-42,-6.5,732.846,256083
360,0.839405,81.5014,43.5,-6.5,729.816,256813
361,0.839405,81.5014,-43.5,-6.5,729.816,257543
362,0.836074,81.7808,45,-6.5,726.921,258270
363,0.836074,81.7808,-45,-6.5,726.921,258997
364,0.832889,82.0425,46.5,-6.5,724.152,259721
365,0.832889,82.0425,-46.5,-6.5,724.152,260445
366,0.829843,82.2881,48,-6.5,721.503,261167
367,0.829843,82.2881,-48,-6.5,721.503,261888
368,0.826927,82.5191,49.5,-6.5,718.968,262607
369,0.826927,82.5191,-49.5,-6.5,718.968,263326
370,0.824135,82.7368,51,-6.5,716.54,264043
371,0.824135,82.7368,-51,-6.5,716.54,264759
372,0.821459,82.9422,52.5,-6.5,714.214,265473
373,0.821459,82.9422,-52.5,-6.5,714.214,266188
374,0.818894,83.1363,54,-6.5,711.983,266900
375,0.818894,83.1363,-54,-6.5,711.983,267612
376,0.816433,83.3201,55.5,-6.5,709.844,268321
377,0.816433,83.3201,-55.5,-6.5,709.844,269031
378,0.81407,83.4944,57,-6.5,707.79,269739
379,0.81407,83.4944,-57,-6.5,707.79,270447
380,0.811801,83.6598,58.5,-6.5,705.817,271153
381,0.811801,83.6598,-58.5,-6.5,705.817,271858
382,0.809621,83.8171,60,-6.5,703.921,272562
383,0.809621,83.8171,-60,-6.5,703.921,273266
384,0.807524,83.9667,61.5,-6.5,702.098,273968
385,0.807524,83.9667,-61.5,-6.5,702.098,274670
386,0.805507,84.1094,63,-6.5,700.344,275371
387,0.805507,84.1094,-63,-6.5,700.344,276071
388,0.803564,84.2454,64.5,-6.5,698.655,276770
389,0.803564,84.2454,-64.5,-6.5,698.655,277468
390,0.801693,84.3754,66,-6.5,697.029,278165
391,0.801693,84.3754,-66,-6.5,697.029,278862
392,0.79989,84.4996,67.5,-6.5,695.461,279558
393,0.79989,84.4996,-67.5,-6.5,695.461,280253
394,0.798151,84.6185,69,-6.5,693.949,280947
395,0.798151,84.6185,-69,-6.5,693.949,281641
396,0.796474,84.7323,70.5,-6.5,692.49,282334
397,0.796474,84.7323,-70.5,-6.5,692.49,283026
398,0.794854,84.8414,72,-6.5,691.082,283717
399,0.794854,84.8414,-72,-6.5,691.082,284408
400,0.79329,84.9462,73.5,-6.5,689.722,285098
401,0.79329,84.9462,-73.5,-6.5,689.722,285788
402,0.791779,85.0467,75,-6.5,688.408,286476
403,0.791779,85.0467,-75,-6.5,688.408,287165
409,0.984976,29.3578,4.5,-8,856.383,288021
410,0.984976,29.3578,-4.5,-8,856.383,288878
411,0.981179,36.8699,6,-8,853.082,289731
412,0.981179,36.8699,-6,-8,853.082,290584
413,0.976534,43.1524,7.5,-8,849.043,291433
414,0.976534,43.1524,-7.5,-8,849.043,292282
415,0.971184,48.3665,9,-8,844.392,293126
416,0.971184,48.3665,-9,-8,844.392,293971
417,0.965279,52.696,10.5,-8,839.258,294810
418,0.965279,52.696,-10.5,-8,839.258,295649
419,0.958963,56.3099,12,-8,833.766,296483
420,0.958963,56.3099,-12,-8,833.766,297317
421,0.952367,59.3493,13.5,-8,828.031,298145
422,0.952367,59.3493,-13.5,-8,828.031,298973
423,0.945607,61.9275,15,-8,822.154,299795
424,0.945607,61.9275,-15,-8,822.154,300617
425,0.938784,64.1336,16.5,-8,816.221,301433
426,0.938784,64.1336,-16.5,-8,816.221,302249
427,0.931977,66.0375,18,-8,810.303,303060
428,0.931977,66.0375,-18,-8,810.303,303870
429,0.925252,67.6938,19.5,-8,804.456,304674
430,0.925252,67.6938,-19.5,-8,804.456,305479
431,0.918658,69.1455,21,-8,798.723,306278
432,0.918658,69.1455,-21,-8,798.723,307076
433,0.912231,70.4269,22.5,-8,793.135,307870
434,0.912231,70.4269,-22.5,-8,793.135,308663
435,0.905999,71.5651,24,-8,787.717,309450
436,0.905999,71.5651,-24,-8,787.717,310238
437,0.899978,72.582,25.5,-8,782.482,311021
438,0.899978,72.582,-25.5,-8,782.482,311803
439,0.894179,73.4956,27,-8,777.439,312580
440,0.894179,73.4956,-27,-8,777.439,313358
441,0.888606,74.3205,28.5,-8,772.594,314130
442,0.888606,74.3205,-28.5,-8,772.594,314903
443,0.883261,75.0686,30,-8,767.947,315671
444,0.883261,75.0686,-30,-8,767.947,316439
445,0.878141,75.75,31.5,-8,763.495,317202
446,0.878141,75.75,-31.5,-8,763.495,317966
447,0.873241,76.373,33,-8,759.235,318725
448,0.873241,76.373,-33,-8,759.235,319484
449,0.868555,76.9447,34.5,-8,755.161,320240
450,0.868555,76.9447,-34.5,-8,755.161,320995
451,0.864076,77.4712,36,-8,751.267,321746
452,0.864076,77.4712,-36,-8,751.267,322497
453,0.859795,77.9574,37.5,-8,747.545,323245
454,0.859795,77.9574,-37.5,-8,747.545,323992
455,0.855704,78.4078,39,-8,743.988,324736
456,0.855704,78.4078,-39,-8,743.988,325480
457,0.851794,78.8262,40.5,-8,740.588,326221
458,0.851794,78.8262,-40.5,-8,740.588,326962
459,0.848056,79.2157,42,-8,737.339,327699
460,0.848056,79.2157,-42,-8,737.339,328436
461,0.844482,79.5793,43.5,-8,734.231,329170
462,0.844482,79.5793,-43.5,-8,734.231,329905
463,0.841064,79.9194,45,-8,731.259,330636
464,0.841064,79.9194,-45,-8,731.259,331367
465,0.837793,80.2382,46.5,-8,728.415,332096
466,0.837793,80.2382,-46.5,-8,728.415,332824
467,0.834661,80.5377,48,-8,725.692,333550
468,0.834661,80.5377,-48,-8,725.692,334275
469,0.831662,80.8195,49.5,-8,723.084,334998
470,0.831662,80.8195,-49.5,-8,723.084,335722
471,0.828787,81.0851,51,-8,720.585,336442
472,0.828787,81.0851,-51,-8,720.585,337163
473,0.826031,81.3359,52.5,-8,718.189,337881
474,0.826031,81.3359,-52.5,-8,718.189,338599
475,0.823387,81.573,54,-8,715.89,339315
476,0.823387,81.573,-54,-8,715.89,340031
477,0.82085,81.7976,55.5,-8,713.684,340745
478,0.82085,81.7976,-55.5,-8,713.684,341458
479,0.818412,82.0107,57,-8,711.565,342170
480,0.818412,82.0107,-57,-8,711.565,342881
481,0.81607,82.213,58.5,-8,709.529,343591
482,0.81607,82.213,-58.5,-8,709.529,344300
483,0.813819,82.4054,60,-8,707.571,345008
484,0.813819,82.4054,-60,-8,707.571,345716
485,0.811652,82.5885,61.5,-8,705.687,346421
486,0.811652,82.5885,-61.5,-8,705.687,347127
487,0.809567,82.7631,63,-8,703.874,347831
488,0.809567,82.7631,-63,-8,703.874,348535
489,0.807559,82.9297,64.5,-8,702.128,349237
490,0.807559,82.9297,-64.5,-8,702.128,349939
491,0.805624,83.0888,66,-8,700.446,350639
492,0.805624,83.0888,-66,-8,700.446,351340
493,0.803758,83.2409,67.5,-8,698.824,352039
494,0.803758,83.2409,-67.5,-8,698.824,352737
495,0.801959,83.3865,69,-8,697.259,353435
496,0.801959,83.3865,-69,-8,697.259,354132
497,0.800222,83.526,70.5,-8,695.749,354828
498,0.800222,83.526,-70.5,-8,695.749,355523
499,0.798544,83.6598,72,-8,694.291,356218
500,0.798544,83.6598,-72,-8,694.291,356912
501,0.796924,83.7882,73.5,-8,692.882,357605
502,0.796924,83.7882,-73.5,-8,692.882,358298
503,0.795358,83.9115,75,-8,691.52,358989
504,0.795358,83.9115,-75,-8,691.52,359681
510,0.989107,25.3462,4.5,-9.5,859.975,360541
511,0.989107,25.3462,-4.5,-9.5,859.975,361401
512,0.985455,32.2756,6,-9.5,856.799,362258
513,0.985455,32.2756,-6,-9.5,856.799,363114
514,0.980974,38.2902,7.5,-9.5,852.903,363967
515,0.980974,38.2902,-7.5,-9.5,852.903,364820
516,0.975799,43.4518,9,-9.5,848.404,365669
517,0.975799,43.4518,-9,-9.5,848.404,366517
518,0.970069,47.8624,10.5,-9.5,843.422,367360
519,0.970069,47.8624,-10.5,-9.5,843.422,368204
520,0.963919,51.6325,12,-9.5,838.075,369042
521,0.963919,51.6325,-12,-9.5,838.075,369880
522,0.957474,54.8658,13.5,-9.5,832.471,370712
523,0.957474,54.8658,-13.5,-9.5,832.471,371545
524,0.950847,57.6526,15,-9.5,826.709,372372
525,0.950847,57.6526,-15,-9.5,826.709,373198
526,0.944134,60.0685,16.5,-9.5,820.873,374019
527,0.944134,60.0685,-16.5,-9.5,820.873,374840
528,0.937415,62.1759,18,-9.5,815.031,375655
529,0.937415,62.1759,-18,-9.5,815.031,376470
530,0.930755,64.0256,19.5,-9.5,809.241,377279
531,0.930755,64.0256,-19.5,-9.5,809.241,378089
532,0.924206,65.6589,21,-9.5,803.547,378892
533,0.924206,65.6589,-21,-9.5,803.547,379696
534,0.917804,67.1095,22.5,-9.5,797.981,380494
535,0.917804,67.1095,-22.5,-9.5,797.981,381292
536,0.91158,68.4047,24,-9.5,792.569,382084
537,0.91158,68.4047,-24,-9.5,792.569,382877
538,0.905551,69.5672,25.5,-9.5,787.327,383664
539,0.905551,69.5672,-25.5,-9.5,787.327,384451
540,0.899731,70.6155,27,-9.5,782.267,385234
541,0.899731,70.6155,-27,-9.5,782.267,386016
542,0.894125,71.5651,28.5,-9.5,777.393,386793
543,0.894125,71.5651,-28.5,-9.5,777.393,387571
544,0.888738,72.4287,30,-9.5,772.709,388344
545,0.888738,72.4287,-30,-9.5,772.709,389116
546,0.883568,73.2174,31.5,-9.5,768.214,389884
547,0.883568,73.2174,-31.5,-9.5,768.214,390653
548,0.878612,73.94,33,-9.5,763.905,391417
549,0.878612,73.94,-33,-9.5,763.905,392180
