i,j,x,y,power
9,2,-7.50,-5.00,426.18
10,2,7.50,-5.00,426.18
11,2,-9.00,-5.00,458.55
12,2,9.00,-5.00,458.55
13,2,-10.50,-5.00,489.37
14,2,10.50,-5.00,489.37
15,2,-12.00,-5.00,503.57
16,2,12.00,-5.00,503.57
17,2,-13.50,-5.00,531.10
18,2,13.50,-5.00,531.10
19,2,-15.00,-5.00,555.47
20,2,15.00,-5.00,555.47
21,2,-16.50,-5.00,565.71
22,2,16.50,-5.00,565.71
23,2,-18.00,-5.00,574.65
24,2,18.00,-5.00,574.65
25,2,-19.50,-5.00,588.08
26,2,19.50,-5.00,588.08
27,2,-21.00,-5.00,590.84
28,2,21.00,-5.00,590.84
29,2,-22.50,-5.00,590.46
30,2,22.50,-5.00,590.46
31,2,-24.00,-5.00,589.64
32,2,24.00,-5.00,589.64
33,2,-25.50,-5.00,588.78
34,2,25.50,-5.00,588.78
35,2,-27.00,-5.00,587.88
36,2,27.00,-5.00,587.88
37,2,-28.50,-5.00,586.95
38,2,28.50,-5.00,586.95
39,2,-30.00,-5.00,585.99
40,2,30.00,-5.00,585.99
41,2,-31.50,-5.00,585.00
42,2,31.50,-5.00,585.00
43,2,-33.00,-5.00,583.99
44,2,33.00,-5.00,583.99
45,2,-34.50,-5.00,582.95
46,2,34.50,-5.00,582.95
47,2,-36.00,-5.00,581.89
48,2,36.00,-5.00,581.89
49,2,-37.50,-5.00,580.82
50,2,37.50,-5.00,580.82
51,2,-39.00,-5.00,579.73
52,2,39.00,-5.00,579.73
53,2,-40.50,-5.00,578.62
54,2,40.50,-5.00,578.62
55,2,-42.00,-5.00,577.50
56,2,42.00,-5.00,577.50
57,2,-43.50,-5.00,576.37
58,2,43.50,-5.00,576.37
59,2,-45.00,-5.00,575.24
60,2,45.00,-5.00,575.24
61,2,-46.50,-5.00,574.09
62,2,46.50,-5.00,574.09
63,2,-48.00,-5.00,572.94
64,2,48.00,-5.00,572.94
65,2,-49.50,-5.00,571.79
66,2,49.50,-5.00,571.79
67,2,-51.00,-5.00,570.63
68,2,51.00,-5.00,570.63
69,2,-52.50,-5.00,569.48
70,2,52.50,-5.00,569.48
71,2,-54.00,-5.00,568.32
72,2,54.00,-5.00,568.32
73,2,-55.50,-5.00,567.17
74,2,55.50,-5.00,567.17
75,2,-57.00,-5.00,566.02
76,2,57.00,-5.00,566.02
77,2,-58.50,-5.00,564.87
78,2,58.50,-5.00,564.87
79,2,-60.00,-5.00,563.73
80,2,60.00,-5.00,563.73
81,2,-61.50,-5.00,562.59
82,2,61.50,-5.00,562.59
83,2,-63.00,-5.00,561.46
84,2,63.00,-5.00,561.46
85,2,-64.50,-5.00,560.33
86,2,64.50,-5.00,560.33
87,2,-66.00,-5.00,559.22
88,2,66.00,-5.00,559.22
89,2,-67.50,-5.00,558.11
90,2,67.50,-5.00,558.11
91,2,-69.00,-5.00,557.01
92,2,69.00,-5.00,557.01
93,2,-70.50,-5.00,555.92
94,2,70.50,-5.00,555.92
95,2,-72.00,-5.00,554.84
96,2,72.00,-5.00,554.84
97,2,-73.50,-5.00,553.77
98,2,73.50,-5.00,553.77
99,2,-75.00,-5.00,552.71
0,3,0.00,-6.50,401.75
1,3,-1.50,-6.50,403.75
2,3,1.50,-6.50,403.75
3,3,-3.00,-6.50,391.77
4,3,3.00,-6.50,391.77
5,3,-4.50,-6.50,402.81
6,3,4.50,-6.50,402.81
7,3,-6.00,-6.50,402.71
8,3,6.00,-6.50,402.71
9,3,-7.50,-6.50,419.83
10,3,7.50,-6.50,419.83
11,3,-9.00,-6.50,426.50
12,3,9.00,-6.50,426.50
13,3,-10.50,-6.50,459.03
14,3,10.50,-6.50,459.03
15,3,-12.00,-6.50,474.22
16,3,12.00,-6.50,474.22
17,3,-13.50,-6.50,504.26
18,3,13.50,-6.50,504.26
19,3,-15.00,-6.50,517.96
20,3,15.00,-6.50,517.96
21,3,-16.50,-6.50,544.21
22,3,16.50,-6.50,544.21
23,3,-18.00,-6.50,555.57
24,3,18.00,-6.50,555.57
25,3,-19.50,-6.50,565.86
26,3,19.50,-6.50,565.86
27,3,-21.00,-6.50,574.85
28,3,21.00,-6.50,574.85
29,3,-22.50,-6.50,582.21
30,3,22.50,-6.50,582.21
31,3,-24.00,-6.50,587.53
32,3,24.00,-6.50,587.53
33,3,-25.50,-6.50,590.24
34,3,25.50,-6.50,590.24
35,3,-27.00,-6.50,589.76
36,3,27.00,-6.50,589.76
37,3,-28.50,-6.50,588.82
38,3,28.50,-6.50,588.82
39,3,-30.00,-6.50,587.85
40,3,30.00,-6.50,587.85
41,3,-31.50,-6.50,586.86
42,3,31.50,-6.50,586.86
43,3,-33.00,-6.50,585.83
44,3,33.00,-6.50,585.83
45,3,-34.50,-6.50,584.79
46,3,34.50,-6.50,584.79
47,3,-36.00,-6.50,583.72
48,3,36.00,-6.50,583.72
49,3,-37.50,-6.50,582.64
50,3,37.50,-6.50,582.64
51,3,-39.00,-6.50,581.54
52,3,39.00,-6.50,581.54
53,3,-40.50,-6.50,580.43
54,3,40.50,-6.50,580.43
55,3,-42.00,-6.50,579.30
56,3,42.00,-6.50,579.30
57,3,-43.50,-6.50,578.16
58,3,43.50,-6.50,578.16
59,3,-45.00,-6.50,577.01
60,3,45.00,-6.50,577.01
61,3,-46.50,-6.50,575.86
62,3,46.50,-6.50,575.86
63,3,-48.00,-6.50,574.70
64,3,48.00,-6.50,574.70
65,3,-49.50,-6.50,573.54
66,3,49.50,-6.50,573.54
67,3,-51.00,-6.50,572.37
68,3,51.00,-6.50,572.37
69,3,-52.50,-6.50,571.21
70,3,52.50,-6.50,571.21
71,3,-54.00,-6.50,570.04
72,3,54.00,-6.50,570.04
73,3,-55.50,-6.50,568.88
74,3,55.50,-6.50,568.88
75,3,-57.00,-6.50,567.71
76,3,57.00,-6.50,567.71
77,3,-58.50,-6.50,566.56
78,3,58.50,-6.50,566.56
79,3,-60.00,-6.50,565.40
80,3,60.00,-6.50,565.40
81,3,-61.50,-6.50,564.26
82,3,61.50,-6.50,564.26
83,3,-63.00,-6.50,563.11
84,3,63.00,-6.50,563.11
85,3,-64.50,-6.50,561.98
86,3,64.50,-6.50,561.98
87,3,-66.00,-6.50,560.85
88,3,66.00,-6.50,560.85
89,3,-67.50,-6.50,559.73
90,3,67.50,-6.50,559.73
91,3,-69.00,-6.50,558.62
92,3,69.00,-6.50,558.62
93,3,-70.50,-6.50,557.52
94,3,70.50,-6.50,557.52
95,3,-72.00,-6.50,556.43
96,3,72.00,-6.50,556.43
97,3,-73.50,-6.50,555.35
98,3,73.50,-6.50,555.35
99,3,-75.00,-6.50,554.28
0,4,0.00,-8.00,474.00
1,4,-1.50,-8.00,457.07
2,4,1.50,-8.00,457.07
3,4,-3.00,-8.00,440.99
4,4,3.00,-8.00,440.99
5,4,-4.50,-8.00,444.45
6,4,4.50,-8.00,444.45
7,4,-6.00,-8.00,435.09
8,4,6.00,-8.00,435.09
9,4,-7.50,-8.00,443.51
10,4,7.50,-8.00,443.51
11,4,-9.00,-8.00,437.47
12,4,9.00,-8.00,437.47
13,4,-10.50,-8.00,453.47
14,4,10.50,-8.00,453.47
15,4,-12.00,-8.00,463.22
16,4,12.00,-8.00,463.22
17,4,-13.50,-8.00,474.66
18,4,13.50,-8.00,474.66
19,4,-15.00,-8.00,489.48
20,4,15.00,-8.00,489.48
21,4,-16.50,-8.00,518.60
22,4,16.50,-8.00,518.60
23,4,-18.00,-8.00,531.70
24,4,18.00,-8.00,531.70
25,4,-19.50,-8.00,544.02
26,4,19.50,-8.00,544.02
27,4,-21.00,-8.00,555.45
28,4,21.00,-8.00,555.45
29,4,-22.50,-8.00,565.79
30,4,22.50,-8.00,565.79
31,4,-24.00,-8.00,574.81
32,4,24.00,-8.00,574.81
33,4,-25.50,-8.00,582.20
34,4,25.50,-8.00,582.20
35,4,-27.00,-8.00,587.52
36,4,27.00,-8.00,587.52
37,4,-28.50,-8.00,590.21
38,4,28.50,-8.00,590.21
39,4,-30.00,-8.00,589.23
40,4,30.00,-8.00,589.23
41,4,-31.50,-8.00,588.66
42,4,31.50,-8.00,588.66
43,4,-33.00,-8.00,587.63
44,4,33.00,-8.00,587.63
45,4,-34.50,-8.00,586.58
46,4,34.50,-8.00,586.58
47,4,-36.00,-8.00,585.51
48,4,36.00,-8.00,585.51
49,4,-37.50,-8.00,584.42
50,4,37.50,-8.00,584.42
51,4,-39.00,-8.00,583.31
52,4,39.00,-8.00,583.31
53,4,-40.50,-8.00,582.19
54,4,40.50,-8.00,582.19
55,4,-42.00,-8.00,581.05
56,4,42.00,-8.00,581.05
57,4,-43.50,-8.00,579.91
58,4,43.50,-8.00,579.91
59,4,-45.00,-8.00,578.75
60,4,45.00,-8.00,578.75
61,4,-46.50,-8.00,577.59
62,4,46.50,-8.00,577.59
63,4,-48.00,-8.00,576.42
64,4,48.00,-8.00,576.42
65,4,-49.50,-8.00,575.25
66,4,49.50,-8.00,575.25
67,4,-51.00,-8.00,574.08
68,4,51.00,-8.00,574.08
69,4,-52.50,-8.00,572.90
70,4,52.50,-8.00,572.90
71,4,-54.00,-8.00,571.72
72,4,54.00,-8.00,571.72
73,4,-55.50,-8.00,570.55
74,4,55.50,-8.00,570.55
75,4,-57.00,-8.00,569.38
76,4,57.00,-8.00,569.38
77,4,-58.50,-8.00,568.21
78,4,58.50,-8.00,568.21
79,4,-60.00,-8.00,567.05
80,4,60.00,-8.00,567.05
81,4,-61.50,-8.00,565.89
82,4,61.50,-8.00,565.89
83,4,-63.00,-8.00,564.74
84,4,63.00,-8.00,564.74
85,4,-64.50,-8.00,563.59
86,4,64.50,-8.00,563.59
87,4,-66.00,-8.00,562.46
88,4,66.00,-8.00,562.46
89,4,-67.50,-8.00,561.33
90,4,67.50,-8.00,561.33
91,4,-69.00,-8.00,560.21
92,4,69.00,-8.00,560.21
93,4,-70.50,-8.00,559.10
94,4,70.50,-8.00,559.10
95,4,-72.00,-8.00,558.00
96,4,72.00,-8.00,558.00
97,4,-73.50,-8.00,556.91
98,4,73.50,-8.00,556.91
99,4,-75.00,-8.00,555.83
0,5,0.00,-9.50,475.44
1,5,-1.50,-9.50,475.94
2,5,1.50,-9.50,475.94
3,5,-3.00,-9.50,476.47
4,5,3.00,-9.50,476.47
5,5,-4.50,-9.50,478.48
6,5,4.50,-9.50,478.48
7,5,-6.00,-9.50,463.51
8,5,6.00,-9.50,463.51
9,5,-7.50,-9.50,468.23
10,5,7.50,-9.50,468.23
11,5,-9.00,-9.50,457.03
12,5,9.00,-9.50,457.03
13,5,-10.50,-9.50,460.85
14,5,10.50,-9.50,460.85
15,5,-12.00,-9.50,471.42
16,5,12.00,-9.50,471.42
17,5,-13.50,-9.50,477.58
18,5,13.50,-9.50,477.58
19,5,-15.00,-9.50,478.89
20,5,15.00,-9.50,478.89
21,5,-16.50,-9.50,490.30
22,5,16.50,-9.50,490.30
23,5,-18.00,-9.50,504.27
24,5,18.00,-9.50,504.27
25,5,-19.50,-9.50,518.08
26,5,19.50,-9.50,518.08
27,5,-21.00,-9.50,531.24
28,5,21.00,-9.50,531.24
29,5,-22.50,-9.50,543.63
30,5,22.50,-9.50,543.63
31,5,-24.00,-9.50,555.11
32,5,24.00,-9.50,555.11
33,5,-25.50,-9.50,565.50
34,5,25.50,-9.50,565.50
35,5,-27.00,-9.50,574.57
36,5,27.00,-9.50,574.57
37,5,-28.50,-9.50,581.99
38,5,28.50,-9.50,581.99
39,5,-30.00,-9.50,580.96
40,5,30.00,-9.50,580.96
41,5,-31.50,-9.50,586.29
42,5,31.50,-9.50,586.29
43,5,-33.00,-9.50,588.95
44,5,33.00,-9.50,588.95
45,5,-34.50,-9.50,588.33
46,5,34.50,-9.50,588.33
47,5,-36.00,-9.50,587.25
48,5,36.00,-9.50,587.25
49,5,-37.50,-9.50,586.15
50,5,37.50,-9.50,586.15
51,5,-39.00,-9.50,585.04
52,5,39.00,-9.50,585.04
53,5,-40.50,-9.50,583.91
54,5,40.50,-9.50,583.91
55,5,-42.00,-9.50,582.76
56,5,42.00,-9.50,582.76
57,5,-43.50,-9.50,581.61
58,5,43.50,-9.50,581.61
59,5,-45.00,-9.50,580.45
60,5,45.00,-9.50,580.45
61,5,-46.50,-9.50,579.28
62,5,46.50,-9.50,579.28
63,5,-48.00,-9.50,578.10
64,5,48.00,-9.50,578.10
65,5,-49.50,-9.50,576.92
66,5,49.50,-9.50,576.92
67,5,-51.00,-9.50,575.74
68,5,51.00,-9.50,575.74
69,5,-52.50,-9.50,574.56
70,5,52.50,-9.50,574.56
71,5,-54.00,-9.50,573.37
72,5,54.00,-9.50,573.37
73,5,-55.50,-9.50,572.19
74,5,55.50,-9.50,572.19
75,5,-57.00,-9.50,571.01
76,5,57.00,-9.50,571.01
77,5,-58.50,-9.50,569.84
78,5,58.50,-9.50,569.83
79,5,-60.00,-9.50,568.66
80,5,60.00,-9.50,568.66
81,5,-61.50,-9.50,567.50
82,5,61.50,-9.50,567.50
83,5,-63.00,-9.50,566.34
84,5,63.00,-9.50,566.34
85,5,-64.50,-9.50,565.18
86,5,64.50,-9.50,565.18
87,5,-66.00,-9.50,564.04
88,5,66.00,-9.50,564.04
89,5,-67.50,-9.50,562.90
90,5,67.50,-9.50,562.90
91,5,-69.00,-9.50,561.77
92,5,69.00,-9.50,561.77
93,5,-70.50,-9.50,560.65
94,5,70.50,-9.50,560.65
95,5,-72.00,-9.50,559.54
96,5,72.00,-9.50,559.54
97,5,-73.50,-9.50,558.44
98,5,73.50,-9.50,558.44
99,5,-75.00,-9.50,557.35
0,6,0.00,-11.00,513.03
1,6,-1.50,-11.00,495.11
2,6,1.50,-11.00,495.11
3,6,-3.00,-11.00,513.73
4,6,3.00,-11.00,513.73
5,6,-4.50,-11.00,496.87
6,6,4.50,-11.00,496.87
7,6,-6.00,-11.00,497.74
8,6,6.00,-11.00,497.74
9,6,-7.50,-11.00,482.52
10,6,7.50,-11.00,482.52
11,6,-9.00,-11.00,502.10
12,6,9.00,-11.00,502.10
13,6,-10.50,-11.00,489.22
14,6,10.50,-11.00,489.22
15,6,-12.00,-11.00,491.96
16,6,12.00,-11.00,491.96
17,6,-13.50,-11.00,482.92
18,6,13.50,-11.00,482.92
19,6,-15.00,-11.00,487.73
20,6,15.00,-11.00,487.73
21,6,-16.50,-11.00,493.42
22,6,16.50,-11.00,493.42
23,6,-18.00,-11.00,500.26
24,6,18.00,-11.00,500.26
25,6,-19.50,-11.00,508.60
26,6,19.50,-11.00,508.60
27,6,-21.00,-11.00,518.51
28,6,21.00,-11.00,518.51
29,6,-22.50,-11.00,531.71
30,6,22.50,-11.00,531.71
31,6,-24.00,-11.00,544.15
32,6,24.00,-11.00,544.15
33,6,-25.50,-11.00,543.04
34,6,25.50,-11.00,543.04
35,6,-27.00,-11.00,554.58
36,6,27.00,-11.00,554.58
37,6,-28.50,-11.00,565.02
38,6,28.50,-11.00,565.02
39,6,-30.00,-11.00,574.13
40,6,30.00,-11.00,574.13
41,6,-31.50,-11.00,581.58
42,6,31.50,-11.00,581.58
43,6,-33.00,-11.00,580.50
44,6,33.00,-11.00,580.50
45,6,-34.50,-11.00,585.85
46,6,34.50,-11.00,585.85
47,6,-36.00,-11.00,588.50
48,6,36.00,-11.00,588.50
49,6,-37.50,-11.00,587.39
50,6,37.50,-11.00,587.39
51,6,-39.00,-11.00,586.71
52,6,39.00,-11.00,586.71
53,6,-40.50,-11.00,585.58
54,6,40.50,-11.00,585.58
55,6,-42.00,-11.00,584.43
56,6,42.00,-11.00,584.43
57,6,-43.50,-11.00,583.27
58,6,43.50,-11.00,583.27
59,6,-45.00,-11.00,582.10
60,6,45.00,-11.00,582.10
61,6,-46.50,-11.00,580.93
62,6,46.50,-11.00,580.93
63,6,-48.00,-11.00,579.74
64,6,48.00,-11.00,579.74
65,6,-49.50,-11.00,578.56
66,6,49.50,-11.00,578.56
67,6,-51.00,-11.00,577.37
68,6,51.00,-11.00,577.37
69,6,-52.50,-11.00,576.18
70,6,52.50,-11.00,576.18
71,6,-54.00,-11.00,574.99
72,6,54.00,-11.00,574.99
73,6,-55.50,-11.00,573.80
74,6,55.50,-11.00,573.80
75,6,-57.00,-11.00,572.61
76,6,57.00,-11.00,572.61
77,6,-58.50,-11.00,571.42
78,6,58.50,-11.00,571.42
79,6,-60.00,-11.00,570.24
80,6,60.00,-11.00,570.24
81,6,-61.50,-11.00,569.07
82,6,61.50,-11.00,569.07
83,6,-63.00,-11.00,567.90
84,6,63.00,-11.00,567.90
85,6,-64.50,-11.00,566.74
86,6,64.50,-11.00,566.74
87,6,-66.00,-11.00,565.59
88,6,66.00,-11.00,565.59
89,6,-67.50,-11.00,564.44
90,6,67.50,-11.00,564.44
91,6,-69.00,-11.00,563.30
92,6,69.00,-11.00,563.30
93,6,-70.50,-11.00,562.17
94,6,70.50,-11.00,562.17
95,6,-72.00,-11.00,561.05
96,6,72.00,-11.00,561.05
97,6,-73.50,-11.00,559.95
98,6,73.50,-11.00,559.95
99,6,-75.00,-11.00,558.85
0,7,0.00,-12.50,514.46
1,7,-1.50,-12.50,514.51
2,7,1.50,-12.50,514.51
3,7,-3.00,-12.50,496.82
4,7,3.00,-12.50,496.82
5,7,-4.50,-12.50,515.63
6,7,4.50,-12.50,515.63
7,7,-6.00,-12.50,516.21
8,7,6.00,-12.50,516.21
9,7,-7.50,-12.50,516.92
10,7,7.50,-12.50,516.92
11,7,-9.00,-12.50,501.43
12,7,9.00,-12.50,501.43
13,7,-10.50,-12.50,502.89
14,7,10.50,-12.50,502.89
15,7,-12.00,-12.50,504.60
16,7,12.00,-12.50,504.60
17,7,-13.50,-12.50,492.53
18,7,13.50,-12.50,492.53
19,7,-15.00,-12.50,495.65
20,7,15.00,-12.50,495.65
21,7,-16.50,-12.50,499.32
22,7,16.50,-12.50,499.32
23,7,-18.00,-12.50,503.66
24,7,18.00,-12.50,503.66
25,7,-19.50,-12.50,508.84
26,7,19.50,-12.50,508.84
27,7,-21.00,-12.50,515.13
28,7,21.00,-12.50,515.13
29,7,-22.50,-12.50,507.77
30,7,22.50,-12.50,507.77
31,7,-24.00,-12.50,518.10
32,7,24.00,-12.50,518.10
33,7,-25.50,-12.50,530.95
34,7,25.50,-12.50,530.95
35,7,-27.00,-12.50,543.44
36,7,27.00,-12.50,543.44
37,7,-28.50,-12.50,555.02
38,7,28.50,-12.50,555.02
39,7,-30.00,-12.50,553.87
40,7,30.00,-12.50,553.87
41,7,-31.50,-12.50,564.37
42,7,31.50,-12.50,564.37
43,7,-33.00,-12.50,573.53
44,7,33.00,-12.50,573.53
45,7,-34.50,-12.50,572.39
46,7,34.50,-12.50,572.39
47,7,-36.00,-12.50,579.88
48,7,36.00,-12.50,579.88
49,7,-37.50,-12.50,585.25
50,7,37.50,-12.50,585.25
51,7,-39.00,-12.50,584.11
52,7,39.00,-12.50,584.11
53,7,-40.50,-12.50,586.76
54,7,40.50,-12.50,586.76
55,7,-42.00,-12.50,585.60
56,7,42.00,-12.50,585.60
57,7,-43.50,-12.50,584.89
58,7,43.50,-12.50,584.89
59,7,-45.00,-12.50,583.71
60,7,45.00,-12.50,583.71
61,7,-46.50,-12.50,582.53
62,7,46.50,-12.50,582.53
63,7,-48.00,-12.50,581.34
64,7,48.00,-12.50,581.34
65,7,-49.50,-12.50,580.15
66,7,49.50,-12.50,580.15
67,7,-51.00,-12.50,578.96
68,7,51.00,-12.50,578.96
69,7,-52.50,-12.50,577.76
70,7,52.50,-12.50,577.76
71,7,-54.00,-12.50,576.56
72,7,54.00,-12.50,576.56
73,7,-55.50,-12.50,575.37
74,7,55.50,-12.50,575.37
75,7,-57.00,-12.50,574.17
76,7,57.00,-12.50,574.17
77,7,-58.50,-12.50,572.98
78,7,58.50,-12.50,572.98
79,7,-60.00,-12.50,571.79
80,7,60.00,-12.50,571.79
81,7,-61.50,-12.50,570.61
82,7,61.50,-12.50,570.61
83,7,-63.00,-12.50,569.44
84,7,63.00,-12.50,569.44
85,7,-64.50,-12.50,568.27
86,7,64.50,-12.50,568.27
87,7,-66.00,-12.50,567.10
88,7,66.00,-12.50,567.10
89,7,-67.50,-12.50,565.95
90,7,67.50,-12.50,565.95
91,7,-69.00,-12.50,564.81
92,7,69.00,-12.50,564.81
93,7,-70.50,-12.50,563.67
94,7,70.50,-12.50,563.67
95,7,-72.00,-12.50,562.54
96,7,72.00,-12.50,562.54
97,7,-73.50,-12.50,561.43
