i,j,x,y,power
0,0,0.00,-2.00,0.00
1,0,-1.50,-2.00,0.00
2,0,1.50,-2.00,0.00
3,0,-3.00,-2.00,285.41
4,0,3.00,-2.00,285.41
5,0,-4.50,-2.00,391.16
6,0,4.50,-2.00,391.16
7,0,-6.00,-2.00,457.54
8,0,6.00,-2.00,457.54
9,0,-7.50,-2.00,502.96
10,0,7.50,-2.00,502.96
11,0,-9.00,-2.00,530.11
12,0,9.00,-2.00,530.11
13,0,-10.50,-2.00,564.80
14,0,10.50,-2.00,564.80
15,0,-12.00,-2.00,581.52
16,0,12.00,-2.00,581.52
17,0,-13.50,-2.00,590.29
18,0,13.50,-2.00,590.29
19,0,-15.00,-2.00,590.26
20,0,15.00,-2.00,590.26
21,0,-16.50,-2.00,589.80
22,0,16.50,-2.00,589.80
23,0,-18.00,-2.00,589.30
24,0,18.00,-2.00,589.30
25,0,-19.50,-2.00,588.76
26,0,19.50,-2.00,588.76
27,0,-21.00,-2.00,588.19
28,0,21.00,-2.00,588.19
29,0,-22.50,-2.00,587.58
30,0,22.50,-2.00,587.58
31,0,-24.00,-2.00,586.94
32,0,24.00,-2.00,586.94
33,0,-25.50,-2.00,586.27
34,0,25.50,-2.00,586.27
35,0,-27.00,-2.00,585.56
36,0,27.00,-2.00,585.56
37,0,-28.50,-2.00,584.83
38,0,28.50,-2.00,584.83
39,0,-30.00,-2.00,584.08
40,0,30.00,-2.00,584.08
41,0,-31.50,-2.00,583.29
42,0,31.50,-2.00,583.29
43,0,-33.00,-2.00,582.49
44,0,33.00,-2.00,582.49
45,0,-34.50,-2.00,581.66
46,0,34.50,-2.00,581.66
47,0,-36.00,-2.00,580.81
48,0,36.00,-2.00,580.81
49,0,-37.50,-2.00,579.94
50,0,37.50,-2.00,579.94
51,0,-39.00,-2.00,579.06
52,0,39.00,-2.00,579.06
53,0,-40.50,-2.00,578.16
54,0,40.50,-2.00,578.16
55,0,-42.00,-2.00,577.24
56,0,42.00,-2.00,577.24
57,0,-43.50,-2.00,576.31
58,0,43.50,-2.00,576.31
59,0,-45.00,-2.00,575.37
60,0,45.00,-2.00,575.37
61,0,-46.50,-2.00,574.42
62,0,46.50,-2.00,574.42
63,0,-48.00,-2.00,573.47
64,0,48.00,-2.00,573.47
65,0,-49.50,-2.00,572.50
66,0,49.50,-2.00,572.50
67,0,-51.00,-2.00,571.53
68,0,51.00,-2.00,571.53
69,0,-52.50,-2.00,570.55
70,0,52.50,-2.00,570.55
71,0,-54.00,-2.00,569.57
72,0,54.00,-2.00,569.57
73,0,-55.50,-2.00,568.58
74,0,55.50,-2.00,568.58
75,0,-57.00,-2.00,567.59
76,0,57.00,-2.00,567.59
77,0,-58.50,-2.00,566.61
78,0,58.50,-2.00,566.61
79,0,-60.00,-2.00,565.62
80,0,60.00,-2.00,565.62
81,0,-61.50,-2.00,564.63
82,0,61.50,-2.00,564.63
83,0,-63.00,-2.00,563.64
84,0,63.00,-2.00,563.64
85,0,-64.50,-2.00,562.65
86,0,64.50,-2.00,562.65
87,0,-66.00,-2.00,561.67
88,0,66.00,-2.00,561.67
89,0,-67.50,-2.00,560.69
90,0,67.50,-2.00,560.69
91,0,-69.00,-2.00,559.72
92,0,69.00,-2.00,559.72
93,0,-70.50,-2.00,558.75
94,0,70.50,-2.00,558.75
95,0,-72.00,-2.00,557.78
96,0,72.00,-2.00,557.78
97,0,-73.50,-2.00,556.82
98,0,73.50,-2.00,556.82
99,0,-75.00,-2.00,555.86
0,1,0.00,-3.50,94.45
1,1,-1.50,-3.50,198.50
2,1,1.50,-3.50,198.50
3,1,-3.00,-3.50,304.30
4,1,3.00,-3.50,304.30
5,1,-4.50,-3.50,357.12
6,1,4.50,-3.50,357.12
7,1,-6.00,-3.50,408.78
8,1,6.00,-3.50,408.78
9,1,-7.50,-3.50,458.13
10,1,7.50,-3.50,458.13
11,1,-9.00,-3.50,488.83
12,1,9.00,-3.50,488.83
13,1,-10.50,-3.50,517.45
14,1,10.50,-3.50,517.45
15,1,-12.00,-3.50,543.32
16,1,12.00,-3.50,543.32
17,1,-13.50,-3.50,565.49
18,1,13.50,-3.50,565.49
19,1,-15.00,-3.50,582.37
20,1,15.00,-3.50,582.37
21,1,-16.50,-3.50,587.78
22,1,16.50,-3.50,587.78
23,1,-18.00,-3.50,590.69
24,1,18.00,-3.50,590.69
25,1,-19.50,-3.50,590.55
26,1,19.50,-3.50,590.55
27,1,-21.00,-3.50,589.97
28,1,21.00,-3.50,589.97
29,1,-22.50,-3.50,589.36
30,1,22.50,-3.50,589.36
31,1,-24.00,-3.50,588.71
32,1,24.00,-3.50,588.71
33,1,-25.50,-3.50,588.03
34,1,25.50,-3.50,588.03
35,1,-27.00,-3.50,587.32
36,1,27.00,-3.50,587.32
37,1,-28.50,-3.50,586.59
38,1,28.50,-3.50,586.59
39,1,-30.00,-3.50,585.82
40,1,30.00,-3.50,585.82
41,1,-31.50,-3.50,585.03
42,1,31.50,-3.50,585.03
43,1,-33.00,-3.50,584.22
44,1,33.00,-3.50,584.22
45,1,-34.50,-3.50,583.38
46,1,34.50,-3.50,583.38
47,1,-36.00,-3.50,582.53
48,1,36.00,-3.50,582.53
49,1,-37.50,-3.50,581.65
50,1,37.50,-3.50,581.65
51,1,-39.00,-3.50,580.76
52,1,39.00,-3.50,580.76
53,1,-40.50,-3.50,579.85
54,1,40.50,-3.50,579.85
55,1,-42.00,-3.50,578.93
56,1,42.00,-3.50,578.93
57,1,-43.50,-3.50,577.99
58,1,43.50,-3.50,577.99
59,1,-45.00,-3.50,577.04
60,1,45.00,-3.50,577.04
61,1,-46.50,-3.50,576.09
62,1,46.50,-3.50,576.09
63,1,-48.00,-3.50,575.12
64,1,48.00,-3.50,575.12
65,1,-49.50,-3.50,574.14
66,1,49.50,-3.50,574.14
67,1,-51.00,-3.50,573.16
68,1,51.00,-3.50,573.16
69,1,-52.50,-3.50,572.17
70,1,52.50,-3.50,572.17
71,1,-54.00,-3.50,571.18
72,1,54.00,-3.50,571.18
73,1,-55.50,-3.50,570.19
74,1,55.50,-3.50,570.19
75,1,-57.00,-3.50,569.19
76,1,57.00,-3.50,569.19
77,1,-58.50,-3.50,568.19
78,1,58.50,-3.50,568.19
79,1,-60.00,-3.50,567.19
80,1,60.00,-3.50,567.19
81,1,-61.50,-3.50,566.20
82,1,61.50,-3.50,566.20
83,1,-63.00,-3.50,565.20
84,1,63.00,-3.50,565.20
85,1,-64.50,-3.50,564.20
86,1,64.50,-3.50,564.20
87,1,-66.00,-3.50,563.21
88,1,66.00,-3.50,563.21
89,1,-67.50,-3.50,562.22
90,1,67.50,-3.50,562.22
91,1,-69.00,-3.50,561.24
92,1,69.00,-3.50,561.24
93,1,-70.50,-3.50,560.26
94,1,70.50,-3.50,560.26
95,1,-72.00,-3.50,559.28
96,1,72.00,-3.50,559.28
97,1,-73.50,-3.50,558.31
98,1,73.50,-3.50,558.31
99,1,-75.00,-3.50,557.34
0,2,0.00,-5.00,331.40
1,2,-1.50,-5.00,336.62
2,2,1.50,-5.00,336.62
3,2,-3.00,-5.00,323.54
4,2,3.00,-5.00,323.54
5,2,-4.50,-5.00,340.67
6,2,4.50,-5.00,340.67
7,2,-6.00,-5.00,392.63
8,2,6.00,-5.00,392.63
9,2,-7.50,-5.00,426.24
10,2,7.50,-5.00,426.24
11,2,-9.00,-5.00,458.66
12,2,9.00,-5.00,458.66
13,2,-10.50,-5.00,489.51
14,2,10.50,-5.00,489.51
15,2,-12.00,-5.00,503.80
16,2,12.00,-5.00,503.80
17,2,-13.50,-5.00,531.32
18,2,13.50,-5.00,531.32
19,2,-15.00,-5.00,555.67
20,2,15.00,-5.00,555.67
21,2,-16.50,-5.00,565.97
22,2,16.50,-5.00,565.97
23,2,-18.00,-5.00,574.98
24,2,18.00,-5.00,574.98
25,2,-19.50,-5.00,588.42
26,2,19.50,-5.00,588.42
27,2,-21.00,-5.00,591.30
28,2,21.00,-5.00,591.31
29,2,-22.50,-5.00,591.09
30,2,22.50,-5.00,591.09
31,2,-24.00,-5.00,590.44
32,2,24.00,-5.00,590.44
33,2,-25.50,-5.00,589.76
34,2,25.50,-5.00,589.76
35,2,-27.00,-5.00,589.04
36,2,27.00,-5.00,589.04
37,2,-28.50,-5.00,588.30
38,2,28.50,-5.00,588.30
39,2,-30.00,-5.00,587.53
40,2,30.00,-5.00,587.53
41,2,-31.50,-5.00,586.74
42,2,31.50,-5.00,586.74
43,2,-33.00,-5.00,585.92
44,2,33.00,-5.00,585.92
45,2,-34.50,-5.00,585.07
46,2,34.50,-5.00,585.07
47,2,-36.00,-5.00,584.21
48,2,36.00,-5.00,584.21
49,2,-37.50,-5.00,583.33
50,2,37.50,-5.00,583.33
51,2,-39.00,-5.00,582.43
52,2,39.00,-5.00,582.43
53,2,-40.50,-5.00,581.51
54,2,40.50,-5.00,581.51
55,2,-42.00,-5.00,580.58
56,2,42.00,-5.00,580.58
57,2,-43.50,-5.00,579.64
58,2,43.50,-5.00,579.64
59,2,-45.00,-5.00,578.68
60,2,45.00,-5.00,578.68
61,2,-46.50,-5.00,577.72
62,2,46.50,-5.00,577.72
63,2,-48.00,-5.00,576.74
64,2,48.00,-5.00,576.74
65,2,-49.50,-5.00,575.76
66,2,49.50,-5.00,575.76
67,2,-51.00,-5.00,574.77
68,2,51.00,-5.00,574.77
69,2,-52.50,-5.00,573.77
70,2,52.50,-5.00,573.77
71,2,-54.00,-5.00,572.77
72,2,54.00,-5.00,572.77
73,2,-55.50,-5.00,571.77
74,2,55.50,-5.00,571.77
75,2,-57.00,-5.00,570.76
76,2,57.00,-5.00,570.76
77,2,-58.50,-5.00,569.75
78,2,58.50,-5.00,569.75
79,2,-60.00,-5.00,568.75
80,2,60.00,-5.00,568.75
81,2,-61.50,-5.00,567.74
82,2,61.50,-5.00,567.74
83,2,-63.00,-5.00,566.73
84,2,63.00,-5.00,566.73
85,2,-64.50,-5.00,565.73
86,2,64.50,-5.00,565.73
87,2,-66.00,-5.00,564.73
88,2,66.00,-5.00,564.73
89,2,-67.50,-5.00,563.73
90,2,67.50,-5.00,563.73
91,2,-69.00,-5.00,562.74
92,2,69.00,-5.00,562.74
93,2,-70.50,-5.00,561.75
94,2,70.50,-5.00,561.75
95,2,-72.00,-5.00,560.76
96,2,72.00,-5.00,560.76
97,2,-73.50,-5.00,559.78
98,2,73.50,-5.00,559.78
99,2,-75.00,-5.00,558.81
0,3,0.00,-6.50,401.04
1,3,-1.50,-6.50,403.07
2,3,1.50,-6.50,403.07
3,3,-3.00,-6.50,391.20
4,3,3.00,-6.50,391.20
5,3,-4.50,-6.50,402.37
6,3,4.50,-6.50,402.37
7,3,-6.00,-6.50,402.45
8,3,6.00,-6.50,402.45
9,3,-7.50,-6.50,419.72
10,3,7.50,-6.50,419.72
11,3,-9.00,-6.50,426.56
12,3,9.00,-6.50,426.56
13,3,-10.50,-6.50,459.13
14,3,10.50,-6.50,459.13
15,3,-12.00,-6.50,474.41
16,3,12.00,-6.50,474.41
17,3,-13.50,-6.50,504.46
18,3,13.50,-6.50,504.46
19,3,-15.00,-6.50,518.23
20,3,15.00,-6.50,518.23
21,3,-16.50,-6.50,544.46
22,3,16.50,-6.50,544.46
23,3,-18.00,-6.50,555.89
24,3,18.00,-6.50,555.89
25,3,-19.50,-6.50,566.25
26,3,19.50,-6.50,566.25
27,3,-21.00,-6.50,575.31
28,3,21.00,-6.50,575.31
29,3,-22.50,-6.50,582.76
30,3,22.50,-6.50,582.76
31,3,-24.00,-6.50,588.18
32,3,24.00,-6.50,588.18
33,3,-25.50,-6.50,591.03
34,3,25.50,-6.50,591.03
35,3,-27.00,-6.50,590.72
36,3,27.00,-6.50,590.72
37,3,-28.50,-6.50,589.98
38,3,28.50,-6.50,589.98
39,3,-30.00,-6.50,589.20
40,3,30.00,-6.50,589.20
41,3,-31.50,-6.50,588.40
42,3,31.50,-6.50,588.40
43,3,-33.00,-6.50,587.57
44,3,33.00,-6.50,587.57
45,3,-34.50,-6.50,586.73
46,3,34.50,-6.50,586.72
47,3,-36.00,-6.50,585.86
48,3,36.00,-6.50,585.86
49,3,-37.50,-6.50,584.97
50,3,37.50,-6.50,584.97
51,3,-39.00,-6.50,584.06
52,3,39.00,-6.50,584.06
53,3,-40.50,-6.50,583.14
54,3,40.50,-6.50,583.14
55,3,-42.00,-6.50,582.20
56,3,42.00,-6.50,582.20
57,3,-43.50,-6.50,581.25
58,3,43.50,-6.50,581.25
59,3,-45.00,-6.50,580.29
60,3,45.00,-6.50,580.29
61,3,-46.50,-6.50,579.31
62,3,46.50,-6.50,579.31
63,3,-48.00,-6.50,578.33
64,3,48.00,-6.50,578.33
65,3,-49.50,-6.50,577.34
66,3,49.50,-6.50,577.34
67,3,-51.00,-6.50,576.34
68,3,51.00,-6.50,576.34
69,3,-52.50,-6.50,575.34
70,3,52.50,-6.50,575.34
71,3,-54.00,-6.50,574.33
72,3,54.00,-6.50,574.33
73,3,-55.50,-6.50,573.32
74,3,55.50,-6.50,573.32
75,3,-57.00,-6.50,572.31
76,3,57.00,-6.50,572.31
77,3,-58.50,-6.50,571.29
78,3,58.50,-6.50,571.29
79,3,-60.00,-6.50,570.27
80,3,60.00,-6.50,570.27
81,3,-61.50,-6.50,569.26
82,3,61.50,-6.50,569.26
83,3,-63.00,-6.50,568.24
84,3,63.00,-6.50,568.24
85,3,-64.50,-6.50,567.23
86,3,64.50,-6.50,567.23
87,3,-66.00,-6.50,566.22
88,3,66.00,-6.50,566.22
89,3,-67.50,-6.50,565.22
90,3,67.50,-6.50,565.22
91,3,-69.00,-6.50,564.21
92,3,69.00,-6.50,564.21
93,3,-70.50,-6.50,563.21
94,3,70.50,-6.50,563.21
95,3,-72.00,-6.50,562.22
96,3,72.00,-6.50,562.22
97,3,-73.50,-6.50,561.23
98,3,73.50,-6.50,561.23
99,3,-75.00,-6.50,560.25
0,4,0.00,-8.00,473.01
1,4,-1.50,-8.00,456.14
2,4,1.50,-8.00,456.14
3,4,-3.00,-8.00,440.15
4,4,3.00,-8.00,440.15
5,4,-4.50,-8.00,443.69
6,4,4.50,-8.00,443.69
7,4,-6.00,-8.00,434.51
8,4,6.00,-8.00,434.51
9,4,-7.50,-8.00,443.07
10,4,7.50,-8.00,443.07
11,4,-9.00,-8.00,437.24
12,4,9.00,-8.00,437.24
13,4,-10.50,-8.00,453.40
14,4,10.50,-8.00,453.40
15,4,-12.00,-8.00,463.29
16,4,12.00,-8.00,463.29
17,4,-13.50,-8.00,474.86
18,4,13.50,-8.00,474.86
19,4,-15.00,-8.00,489.76
20,4,15.00,-8.00,489.76
21,4,-16.50,-8.00,518.88
22,4,16.50,-8.00,518.88
23,4,-18.00,-8.00,532.04
24,4,18.00,-8.00,532.04
25,4,-19.50,-8.00,544.44
26,4,19.50,-8.00,544.44
27,4,-21.00,-8.00,555.94
28,4,21.00,-8.00,555.94
29,4,-22.50,-8.00,566.35
30,4,22.50,-8.00,566.35
31,4,-24.00,-8.00,575.45
32,4,24.00,-8.00,575.45
33,4,-25.50,-8.00,582.93
34,4,25.50,-8.00,582.93
35,4,-27.00,-8.00,588.36
36,4,27.00,-8.00,588.36
37,4,-28.50,-8.00,591.19
38,4,28.50,-8.00,591.19
39,4,-30.00,-8.00,590.41
40,4,30.00,-8.00,590.41
41,4,-31.50,-8.00,590.02
42,4,31.50,-8.00,590.02
43,4,-33.00,-8.00,589.19
44,4,33.00,-8.00,589.19
45,4,-34.50,-8.00,588.34
46,4,34.50,-8.00,588.34
47,4,-36.00,-8.00,587.46
48,4,36.00,-8.00,587.46
49,4,-37.50,-8.00,586.57
50,4,37.50,-8.00,586.57
51,4,-39.00,-8.00,585.66
52,4,39.00,-8.00,585.66
53,4,-40.50,-8.00,584.73
54,4,40.50,-8.00,584.73
55,4,-42.00,-8.00,583.78
56,4,42.00,-8.00,583.78
57,4,-43.50,-8.00,582.83
58,4,43.50,-8.00,582.83
59,4,-45.00,-8.00,581.86
60,4,45.00,-8.00,581.86
61,4,-46.50,-8.00,580.88
62,4,46.50,-8.00,580.88
63,4,-48.00,-8.00,579.89
64,4,48.00,-8.00,579.89
65,4,-49.50,-8.00,578.89
66,4,49.50,-8.00,578.89
67,4,-51.00,-8.00,577.89
68,4,51.00,-8.00,577.89
69,4,-52.50,-8.00,576.88
70,4,52.50,-8.00,576.88
71,4,-54.00,-8.00,575.86
72,4,54.00,-8.00,575.86
73,4,-55.50,-8.00,574.84
74,4,55.50,-8.00,574.84
75,4,-57.00,-8.00,573.82
76,4,57.00,-8.00,573.82
77,4,-58.50,-8.00,572.80
78,4,58.50,-8.00,572.80
79,4,-60.00,-8.00,571.77
80,4,60.00,-8.00,571.78
81,4,-61.50,-8.00,570.75
82,4,61.50,-8.00,570.75
83,4,-63.00,-8.00,569.73
84,4,63.00,-8.00,569.73
85,4,-64.50,-8.00,568.71
86,4,64.50,-8.00,568.71
87,4,-66.00,-8.00,567.69
88,4,66.00,-8.00,567.69
89,4,-67.50,-8.00,566.68
90,4,67.50,-8.00,566.68
91,4,-69.00,-8.00,565.67
92,4,69.00,-8.00,565.67
93,4,-70.50,-8.00,564.66
94,4,70.50,-8.00,564.66
95,4,-72.00,-8.00,563.66
96,4,72.00,-8.00,563.66
97,4,-73.50,-8.00,562.66
98,4,73.50,-8.00,562.66
99,4,-75.00,-8.00,561.67
0,5,0.00,-9.50,474.30
1,5,-1.50,-9.50,474.82
2,5,1.50,-9.50,474.82
3,5,-3.00,-9.50,475.39
4,5,3.00,-9.50,475.39
5,5,-4.50,-9.50,477.47
6,5,4.50,-9.50,477.47
7,5,-6.00,-9.50,462.65
8,5,6.00,-9.50,462.65
9,5,-7.50,-9.50,467.50
10,5,7.50,-9.50,467.50
11,5,-9.00,-9.50,456.50
12,5,9.00,-9.50,456.50
13,5,-10.50,-9.50,460.47
14,5,10.50,-9.50,460.47
15,5,-12.00,-9.50,471.22
16,5,12.00,-9.50,471.22
17,5,-13.50,-9.50,477.54
18,5,13.50,-9.50,477.54
19,5,-15.00,-9.50,479.07
20,5,15.00,-9.50,479.07
21,5,-16.50,-9.50,490.60
22,5,16.50,-9.50,490.60
23,5,-18.00,-9.50,504.66
24,5,18.00,-9.50,504.66
25,5,-19.50,-9.50,518.55
26,5,19.50,-9.50,518.55
27,5,-21.00,-9.50,531.79
28,5,21.00,-9.50,531.79
29,5,-22.50,-9.50,544.25
30,5,22.50,-9.50,544.25
31,5,-24.00,-9.50,555.80
32,5,24.00,-9.50,555.80
33,5,-25.50,-9.50,566.27
34,5,25.50,-9.50,566.27
35,5,-27.00,-9.50,575.42
36,5,27.00,-9.50,575.42
37,5,-28.50,-9.50,582.93
38,5,28.50,-9.50,582.93
39,5,-30.00,-9.50,582.10
40,5,30.00,-9.50,582.10
41,5,-31.50,-9.50,587.54
42,5,31.50,-9.50,587.54
43,5,-33.00,-9.50,590.34
44,5,33.00,-9.50,590.34
45,5,-34.50,-9.50,589.91
46,5,34.50,-9.50,589.91
47,5,-36.00,-9.50,589.03
48,5,36.00,-9.50,589.03
49,5,-37.50,-9.50,588.13
50,5,37.50,-9.50,588.13
51,5,-39.00,-9.50,587.21
52,5,39.00,-9.50,587.21
53,5,-40.50,-9.50,586.28
54,5,40.50,-9.50,586.28
55,5,-42.00,-9.50,585.33
56,5,42.00,-9.50,585.33
57,5,-43.50,-9.50,584.37
58,5,43.50,-9.50,584.37
59,5,-45.00,-9.50,583.39
60,5,45.00,-9.50,583.39
61,5,-46.50,-9.50,582.41
62,5,46.50,-9.50,582.41
63,5,-48.00,-9.50,581.41
64,5,48.00,-9.50,581.41
65,5,-49.50,-9.50,580.41
66,5,49.50,-9.50,580.41
67,5,-51.00,-9.50,579.40
68,5,51.00,-9.50,579.40
69,5,-52.50,-9.50,578.38
70,5,52.50,-9.50,578.38
71,5,-54.00,-9.50,577.36
72,5,54.00,-9.50,577.36
73,5,-55.50,-9.50,576.34
74,5,55.50,-9.50,576.34
75,5,-57.00,-9.50,575.31
76,5,57.00,-9.50,575.31
77,5,-58.50,-9.50,574.28
78,5,58.50,-9.50,574.28
79,5,-60.00,-9.50,573.25
80,5,60.00,-9.50,573.25
81,5,-61.50,-9.50,572.22
82,5,61.50,-9.50,572.22
83,5,-63.00,-9.50,571.19
84,5,63.00,-9.50,571.19
85,5,-64.50,-9.50,570.16
86,5,64.50,-9.50,570.16
87,5,-66.00,-9.50,569.14
88,5,66.00,-9.50,569.14
89,5,-67.50,-9.50,568.12
90,5,67.50,-9.50,568.12
91,5,-69.00,-9.50,567.10
92,5,69.00,-9.50,567.10
93,5,-70.50,-9.50,566.08
94,5,70.50,-9.50,566.08
95,5,-72.00,-9.50,565.07
96,5,72.00,-9.50,565.07
97,5,-73.50,-9.50,564.07
98,5,73.50,-9.50,564.07
99,5,-75.00,-9.50,563.07
0,6,0.00,-11.00,511.67
1,6,-1.50,-11.00,493.81
2,6,1.50,-11.00,493.81
3,6,-3.00,-11.00,512.41
4,6,3.00,-11.00,512.41
5,6,-4.50,-11.00,495.66
6,6,4.50,-11.00,495.66
7,6,-6.00,-11.00,496.61
8,6,6.00,-11.00,496.61
9,6,-7.50,-11.00,481.56
10,6,7.50,-11.00,481.56
11,6,-9.00,-11.00,501.20
12,6,9.00,-11.00,501.20
13,6,-10.50,-11.00,488.53
14,6,10.50,-11.00,488.53
15,6,-12.00,-11.00,491.42
16,6,12.00,-11.00,491.42
17,6,-13.50,-11.00,482.64
18,6,13.50,-11.00,482.64
19,6,-15.00,-11.00,487.62
20,6,15.00,-11.00,487.62
21,6,-16.50,-11.00,493.49
22,6,16.50,-11.00,493.49
23,6,-18.00,-11.00,500.49
24,6,18.00,-11.00,500.49
25,6,-19.50,-11.00,508.99
26,6,19.50,-11.00,508.99
27,6,-21.00,-11.00,519.02
28,6,21.00,-11.00,519.02
29,6,-22.50,-11.00,532.30
30,6,22.50,-11.00,532.30
31,6,-24.00,-11.00,544.81
32,6,24.00,-11.00,544.81
33,6,-25.50,-11.00,543.89
34,6,25.50,-11.00,543.89
35,6,-27.00,-11.00,555.51
36,6,27.00,-11.00,555.51
37,6,-28.50,-11.00,566.03
38,6,28.50,-11.00,566.03
39,6,-30.00,-11.00,575.22
40,6,30.00,-11.00,575.22
41,6,-31.50,-11.00,582.76
42,6,31.50,-11.00,582.76
43,6,-33.00,-11.00,581.88
44,6,33.00,-11.00,581.88
45,6,-34.50,-11.00,587.33
46,6,34.50,-11.00,587.33
47,6,-36.00,-11.00,590.13
48,6,36.00,-11.00,590.13
49,6,-37.50,-11.00,589.22
50,6,37.50,-11.00,589.22
51,6,-39.00,-11.00,588.73
52,6,39.00,-11.00,588.73
53,6,-40.50,-11.00,587.80
54,6,40.50,-11.00,587.80
55,6,-42.00,-11.00,586.84
56,6,42.00,-11.00,586.84
57,6,-43.50,-11.00,585.88
58,6,43.50,-11.00,585.88
59,6,-45.00,-11.00,584.90
60,6,45.00,-11.00,584.90
61,6,-46.50,-11.00,583.90
62,6,46.50,-11.00,583.90
63,6,-48.00,-11.00,582.90
64,6,48.00,-11.00,582.90
65,6,-49.50,-11.00,581.90
66,6,49.50,-11.00,581.90
67,6,-51.00,-11.00,580.88
68,6,51.00,-11.00,580.88
69,6,-52.50,-11.00,579.86
70,6,52.50,-11.00,579.86
71,6,-54.00,-11.00,578.83
72,6,54.00,-11.00,578.83
73,6,-55.50,-11.00,577.80
74,6,55.50,-11.00,577.80
75,6,-57.00,-11.00,576.77
76,6,57.00,-11.00,576.77
77,6,-58.50,-11.00,575.73
78,6,58.50,-11.00,575.73
79,6,-60.00,-11.00,574.69
80,6,60.00,-11.00,574.69
81,6,-61.50,-11.00,573.66
82,6,61.50,-11.00,573.66
83,6,-63.00,-11.00,572.62
84,6,63.00,-11.00,572.62
85,6,-64.50,-11.00,571.59
86,6,64.50,-11.00,571.59
87,6,-66.00,-11.00,570.56
88,6,66.00,-11.00,570.56
89,6,-67.50,-11.00,569.53
90,6,67.50,-11.00,569.53
91,6,-69.00,-11.00,568.50
92,6,69.00,-11.00,568.50
93,6,-70.50,-11.00,567.48
94,6,70.50,-11.00,567.48
95,6,-72.00,-11.00,566.47
96,6,72.00,-11.00,566.47
97,6,-73.50,-11.00,565.46
98,6,73.50,-11.00,565.46
99,6,-75.00,-11.00,564.45
0,7,0.00,-12.50,512.97
1,7,-1.50,-12.50,513.03
2,7,1.50,-12.50,513.03
3,7,-3.00,-12.50,495.42
4,7,3.00,-12.50,495.42
5,7,-4.50,-12.50,514.23
6,7,4.50,-12.50,514.23
7,7,-6.00,-12.50,514.88
8,7,6.00,-12.50,514.88
9,7,-7.50,-12.50,515.69
10,7,7.50,-12.50,515.69
11,7,-9.00,-12.50,500.38
12,7,9.00,-12.50,500.38
13,7,-10.50,-12.50,501.97
14,7,10.50,-12.50,501.97
15,7,-12.00,-12.50,503.82
16,7,12.00,-12.50,503.82
17,7,-13.50,-12.50,492.00
18,7,13.50,-12.50,492.00
19,7,-15.00,-12.50,495.30
20,7,15.00,-12.50,495.30
21,7,-16.50,-12.50,499.14
22,7,16.50,-12.50,499.14
23,7,-18.00,-12.50,503.66
24,7,18.00,-12.50,503.66
25,7,-19.50,-12.50,509.03
26,7,19.50,-12.50,509.03
27,7,-21.00,-12.50,515.49
28,7,21.00,-12.50,515.49
29,7,-22.50,-12.50,508.40
30,7,22.50,-12.50,508.40
31,7,-24.00,-12.50,518.86
32,7,24.00,-12.50,518.86
33,7,-25.50,-12.50,531.79
34,7,25.50,-12.50,531.79
35,7,-27.00,-12.50,544.36
36,7,27.00,-12.50,544.36
37,7,-28.50,-12.50,556.01
38,7,28.50,-12.50,556.01
39,7,-30.00,-12.50,555.06
40,7,30.00,-12.50,555.06
41,7,-31.50,-12.50,565.63
42,7,31.50,-12.50,565.63
43,7,-33.00,-12.50,574.87
44,7,33.00,-12.50,574.87
45,7,-34.50,-12.50,573.93
46,7,34.50,-12.50,573.93
47,7,-36.00,-12.50,581.51
48,7,36.00,-12.50,581.51
49,7,-37.50,-12.50,586.99
50,7,37.50,-12.50,586.99
51,7,-39.00,-12.50,586.05
52,7,39.00,-12.50,586.05
53,7,-40.50,-12.50,588.84
54,7,40.50,-12.50,588.84
55,7,-42.00,-12.50,587.88
56,7,42.00,-12.50,587.88
57,7,-43.50,-12.50,587.35
58,7,43.50,-12.50,587.35
59,7,-45.00,-12.50,586.36
60,7,45.00,-12.50,586.36
61,7,-46.50,-12.50,585.37
62,7,46.50,-12.50,585.37
63,7,-48.00,-12.50,584.36
64,7,48.00,-12.50,584.36
65,7,-49.50,-12.50,583.35
66,7,49.50,-12.50,583.35
67,7,-51.00,-12.50,582.33
68,7,51.00,-12.50,582.33
69,7,-52.50,-12.50,581.30
70,7,52.50,-12.50,581.30
71,7,-54.00,-12.50,580.27
72,7,54.00,-12.50,580.27
73,7,-55.50,-12.50,579.23
74,7,55.50,-12.50,579.23
75,7,-57.00,-12.50,578.19
76,7,57.00,-12.50,578.19
77,7,-58.50,-12.50,577.15
78,7,58.50,-12.50,577.15
79,7,-60.00,-12.50,576.11
80,7,60.00,-12.50,576.11
81,7,-61.50,-12.50,575.07
82,7,61.50,-12.50,575.07
83,7,-63.00,-12.50,574.03
84,7,63.00,-12.50,574.03
85,7,-64.50,-12.50,572.99
86,7,64.50,-12.50,572.99
87,7,-66.00,-12.50,571.95
88,7,66.00,-12.50,571.95
89,7,-67.50,-12.50,570.92
90,7,67.50,-12.50,570.92
91,7,-69.00,-12.50,569.89
92,7,69.00,-12.50,569.89
93,7,-70.50,-12.50,568.86
94,7,70.50,-12.50,568.86
95,7,-72.00,-12.50,567.84
96,7,72.00,-12.50,567.84
97,7,-73.50,-12.50,566.82
98,7,73.50,-12.50,566.82
